"","20190701","20190702","20190703","20190704","20190705","20190706","20190707","20190708","20190709","20190710","20190711","20190712","20190713","20190714","20190715","20190716","20190717","20190718","20190719","20190720","20190721","20190722","20190723","20190724","20190725","20190726","20190727","20190728","20190729","20190730","20190731"
"1",29.7616689099762,31.0843696539679,33.7481258193977,28.5987380632946,31.9512489551462,33.0643764379542,26.7887385973522,24.7062434815181,26.3724872397944,29.8129254883421,34.5074981525354,26.6056171116529,29.4541715203802,33.7231243085753,30.2297955925455,32.8600006103516,28.4993740116045,31.5231147540688,30.5674995258264,33.7974990680628,34.8895643338436,25.7049964815969,23.7823045415074,26.0864343733559,26.0818675776215,28.7691842881141,29.0393733773148,31.2856243010471,31.7500019073486,28.7587535864921,24.6473004767114
"2",30.9228259937171,31.5928058830883,34.2376807471761,30.0975411881007,32.8734872825847,33.9422477560209,27.6254274650041,24.1486527394776,26.4861661675433,30.9213866480022,35.0964731760078,26.0715755364132,30.6026539208081,34.3697749392209,31.3543975781084,33.1464116701289,29.1756023320381,31.9943020383557,31.7060723661995,34.1997098693012,35.0437251783771,27.3064159106029,23.5590360188182,26.5246101719491,25.3551927539555,29.0746694837789,29.2701397565062,31.1857818138447,32.0097953964583,28.3111297393394,24.7855707201827
"3",30.6433428218079,31.404425640933,34.1409903623858,29.6797877884861,32.8046652124939,33.92014718841,27.776957644835,23.9015497714958,26.2467929216188,30.8327975653016,34.9446049311201,25.6978610918225,30.2299672765492,34.170027823599,30.9096683078814,33.1100854601568,29.1246786831721,31.6160988404312,31.6792426704789,34.1845448474996,35.0437017581798,27.6726773941547,23.1835817944005,26.3844251831694,24.7687646716436,28.8491830643674,29.09281193163,31.1491226190224,31.9773901383429,28.0718191869504,24.5797139291343
"4",26.1701791094425,29.4028132111882,33.557337619292,26.0400761199399,31.0946003753504,33.1646008851625,23.924595930655,22.7655478893553,23.2028094650014,27.2173393580075,33.8845961072801,24.3628104045659,26.497421508562,32.9073371373857,27.0846903475972,32.6170594247946,27.8800792557753,28.8328146085165,30.2318586224907,33.0673337085488,34.2345983960984,24.7445989019365,22.1900746463178,24.540072550481,23.9982863900032,27.9573372378223,28.2773352703279,30.7173328050928,31.4145957017731,29.0600751925496,22.1700758026928
"5",27.6400012969971,29.9500007629395,33.6599998474121,27.4300022125244,31.3300018310547,33.2200012207031,25.1400012969971,23.1500015258789,24.3800010681152,28.6500015258789,34.060001373291,24.8400020599365,28.060001373291,33.1500015258789,28.560001373291,32.5699996948242,28.1200008392334,30.0900020599365,30.4100017547607,33.2700004577637,34.3900032043457,25.1100006103516,22.5300006866455,24.9200019836426,24.4000015258789,28.1700019836426,28.4500007629394,30.7800006866455,31.4200019836426,28.7000007629394,22.7900009155273
"6",32.037248644577,31.8739288649588,33.6055806585715,30.228672934544,32.6720257939774,33.299880777313,29.2863058707725,25.7114304667185,28.2530728647189,31.4782183734425,35.0073928172562,27.5113104968271,30.8536768542044,34.1712002734026,31.9341597294476,32.919295145846,28.3967781795409,32.6236657357956,31.1719054268812,34.3554897554873,35.3561937238743,26.6314122241708,24.217271982329,26.8753680004265,26.597140343277,29.0113194698971,29.419871183824,31.6260734284658,32.1079682496955,28.031783762788,25.7973822264848
"7",28.7131084551911,30.5667952468832,33.7015627354336,27.9641195416816,31.6776305216635,33.1574822191915,25.9999112438249,24.1184080203438,25.4840808444568,29.01125671809,34.3225932124079,25.8587827096059,28.6062119576863,33.5276309031333,29.3013192588629,32.7964855412064,28.351611527515,30.7102292028237,30.5085134302752,33.5775159091757,34.6636393003037,25.4945551876942,23.2302220269692,25.6343017840276,25.4243503620217,28.4751112948311,28.7856273575646,31.1035252044358,31.6359949628211,28.8169684834509,23.8668533820557
"8",29.5400009155273,30.5200023651123,33.1100006103516,28.6000022888184,31.5500011444092,32.6300010681152,26.0300006866455,23.3400020599365,25.1700019836426,29.8300018310547,33.6800003051758,25.2600021362305,29.7700023651123,33.0800018310547,29.9100017547607,31.8400020599365,28.560001373291,31.0000019073486,30.2100009918213,32.8300018310547,33.8500022888184,25.6300010681152,22.8500003814697,25.3500003814697,24.6900005340576,28.0200004577637,28.0900020599365,30.0900020599365,30.7100009918213,27.7400016784668,23.730001449585
"9",29.4165791377808,30.4341426245966,33.0885354193435,28.5195088460547,31.5446348466572,32.6300010681152,25.922677802155,23.2648749149249,25.0948748386309,29.8139029377986,33.6746350309404,25.1902412889708,29.7109741133567,33.0531713658112,29.8402409075011,31.8346357621845,28.484875251796,30.9731704185885,30.1724379310738,32.8139039613153,33.8446349675497,25.5656075421243,22.7909731532308,25.3231699162263,24.6256070080667,28.0092688857763,28.0631705711764,30.1060999296759,30.6778042288258,27.6595092592198,23.6656069000774
